0514	4.12	多怨	0	0	0	0	0	0	0
0515	4.13	子曰	0	0	0	0	0	0	0
0516	4.13	能以禮讓為國於從政乎	15	2	5	4	4	0	0
0517	4.13	何有	0	0	0	0	0	0	0
0518	4.13	不能以禮讓為國	30	21	0	8	1	0	0
0519	4.13	如禮何	0	0	0	0	0	0	0
0520	4.14	子曰	0	0	0	0	0	0	0
0521	4.14	不患無位	142	37	6	24	68	3	4
0522	4.14	患所以立	94	31	4	13	41	2	3
0523	4.14	不患莫己知	25	13	0	4	4	2	2
0524	4.14	求為可知也	58	28	1	8	16	0	5
0525	4.15	子曰	0	0	0	0	0	0	0
0526	4.15	參乎	0	0	0	0	0	0	0
0527	4.15	吾道一以貫之	430	86	21	86	152	21	64
0528	4.15	曾子曰	0	0	0	0	0	0	0
0529	4.15	唯	0	0	0	0	0	0	0
0530	4.15	子出	0	0	0	0	0	0	0
0531	4.15	門人問曰	135	44	14	30	32	2	13
0532	4.15	何謂也	0	0	0	0	0	0	0
0533	4.15	曾子曰	0	0	0	0	0	0	0
0534	4.15	夫子之道	1415	262	175	236	607	67	68
0535	4.15	忠恕而已矣	212	60	10	56	73	4	9
0536	4.16	子曰	0	0	0	0	0	0	0
0537	4.16	君子喻於義	116	33	10	30	27	1	15
0538	4.16	小人喻於利	103	33	9	32	22	1	6
0539	4.17	子曰	0	0	0	0	0	0	0
0540	4.17	見賢思齊焉	59	21	0	15	14	1	8
0541	4.17	見不賢而內自省也	7	1	0	1	0	0	5
0542	4.18	子曰	0	0	0	0	0	0	0
0543	4.18	事父母幾諫	62	35	0	22	3	0	2
0544	4.18	見志不從	86	60	2	17	4	0	3
0545	4.18	又敬不違	111	70	2	29	7	0	3
0546	4.18	勞而不怨	321	160	36	75	36	5	9
0547	4.19	子曰	0	0	0	0	0	0	0
0548	4.19	父母在	0	0	0	0	0	0	0
0549	4.19	不遠遊	0	0	0	0	0	0	0
0550	4.19	遊必有方	69	34	1	12	20	1	1
0551	4.20	子曰	0	0	0	0	0	0	0
0552	4.20	三年無改於父之道	269	112	56	48	38	1	14
0553	4.20	可謂孝矣	507	213	53	94	111	2	34
0554	4.21	子曰	0	0	0	0	0	0	0
0555	4.21	父母之年	131	45	11	27	34	2	12
0556	4.21	不可不知也	1147	208	157	354	267	56	105
0557	4.21	一則以喜	86	27	11	19	25	0	4
0558	4.21	一則以懼	77	27	7	15	24	0	4
0559	4.22	子曰	0	0	0	0	0	0	0
0560	4.22	古者言之不出	82	35	1	18	21	4	3
0561	4.22	恥躬之不逮也	71	34	1	10	23	1	2
0562	4.23	子曰	0	0	0	0	0	0	0
0563	4.23	以約失之者	141	37	18	48	36	1	1
0564	4.23	鮮矣	0	0	0	0	0	0	0
0565	4.24	子曰	0	0	0	0	0	0	0
0566	4.24	君子欲訥於言	76	25	7	18	18	5	3
0567	4.24	而敏於行	101	40	12	19	21	7	2
0568	4.25	子曰	0	0	0	0	0	0	0
0569	4.25	德不孤	0	0	0	0	0	0	0
0570	4.25	必有鄰	0	0	0	0	0	0	0
0571	4.26	子游曰	0	0	0	0	0	0	0
0572	4.26	事君數	0	0	0	0	0	0	0
0573	4.26	斯辱矣	0	0	0	0	0	0	0
0574	4.26	朋友數	0	0	0	0	0	0	0
0575	4.26	斯疏矣	0	0	0	0	0	0	0
0576	5.1	子謂公冶長	0	0	0	0	0	0	0
0577	5.1	可妻也	0	0	0	0	0	0	0
0578	5.1	雖在縲絏之中	45	22	2	13	7	1	0
0579	5.1	非其罪也	563	322	92	75	68	4	2
0580	5.1	以其子妻之	111	25	26	30	26	2	2
0581	5.2	子謂南容	0	0	0	0	0	0	0
0582	5.2	邦有道不廢	67	33	8	18	6	2	0
0583	5.2	邦無道	0	0	0	0	0	0	0
0584	5.2	免於刑戮	179	66	29	45	22	4	13
0585	5.2	以其兄之子妻之	129	61	19	31	15	1	2
0586	5.3	子謂子賤	0	0	0	0	0	0	0
0587	5.3	君子哉若人	178	54	31	40	47	0	6
0588	5.3	魯無君子者	88	25	8	18	35	0	2
0589	5.3	斯焉取斯	198	33	19	21	118	1	6
0590	5.4	子貢問曰	0	0	0	0	0	0	0
0591	5.4	賜也何如	61	28	1	15	13	4	0
0592	5.4	子曰	0	0	0	0	0	0	0
0593	5.4	女器也	0	0	0	0	0	0	0
0594	5.4	曰	0	0	0	0	0	0	0
0595	5.4	何器也	0	0	0	0	0	0	0
0596	5.4	曰	0	0	0	0	0	0	0
0597	5.4	瑚璉也	0	0	0	0	0	0	0
0598	5.5	或曰	0	0	0	0	0	0	0
0599	5.5	雍也仁而不佞	55	34	1	10	9	1	0
0600	5.5	子曰	0	0	0	0	0	0	0
0601	5.5	焉用佞	0	0	0	0	0	0	0
0602	5.5	禦人以口給	95	57	5	23	8	2	0
0603	5.5	屢憎於人	49	29	3	14	2	1	0
0604	5.5	不知其仁	276	137	25	52	50	11	1
0605	5.5	焉用佞	0	0	0	0	0	0	0
0606	5.6	子使漆彫開仕	0	0	0	0	0	0	0
0607	5.6	對曰	0	0	0	0	0	0	0
0608	5.6	吾斯之未能信	198	49	15	58	67	5	4
0609	5.6	子說	0	0	0	0	0	0	0
0610	5.7	子曰	0	0	0	0	0	0	0
0611	5.7	道不行	0	0	0	0	0	0	0
0612	5.7	乘桴浮于海	20	10	0	1	8	0	1
0613	5.7	從我者	0	0	0	0	0	0	0
0614	5.7	其由與	0	0	0	0	0	0	0
0615	5.7	子路聞之喜	38	22	1	6	7	1	1
0616	5.7	子曰	0	0	0	0	0	0	0
0617	5.7	由也好勇過我	45	21	6	6	11	1	0
0618	5.7	無所取材	160	53	22	19	60	4	2
0619	5.8	孟武伯問	0	0	0	0	0	0	0
0620	5.8	子路仁乎	47	27	8	5	6	1	0
0621	5.8	子曰	0	0	0	0	0	0	0
0622	5.8	不知也	0	0	0	0	0	0	0
0623	5.8	又問	0	0	0	0	0	0	0
0624	5.8	子曰	0	0	0	0	0	0	0
0625	5.8	由也	0	0	0	0	0	0	0
0626	5.8	千乘之國	656	281	77	143	127	12	16
0627	5.8	可使治其賦也	68	34	7	12	13	2	0
0628	5.8	不知其仁也	115	71	12	15	14	3	0
0629	5.8	求也何如	32	21	4	3	3	1	0
0630	5.8	子曰	0	0	0	0	0	0	0
0631	5.8	求也	0	0	0	0	0	0	0
0632	5.8	千室之邑	192	43	31	41	53	1	23
0633	5.8	百乘之家	202	106	16	37	35	8	0
0634	5.8	可使為之宰也	34	17	4	8	5	0	0
0635	5.8	不知其仁也	115	71	12	15	14	3	0
0636	5.8	赤也何如	37	21	4	7	3	1	1
0637	5.8	子曰	0	0	0	0	0	0	0
0638	5.8	赤也束帶立於朝	40	20	2	9	8	1	0
0639	5.8	可使與賓客言也	18	6	1	5	4	1	1
0640	5.8	不知其仁也	115	71	12	15	14	3	0
0641	5.9	子謂子貢曰	0	0	0	0	0	0	0
0642	5.9	女與回也	28	19	0	6	2	1	0
0643	5.9	孰愈	0	0	0	0	0	0	0
0644	5.9	對曰	0	0	0	0	0	0	0
0645	5.9	賜也	0	0	0	0	0	0	0
0646	5.9	何敢望回	60	22	5	17	14	2	0
0647	5.9	回也聞一以知十	50	21	5	16	6	2	0
0648	5.9	賜也聞一以知二	59	23	6	21	8	1	0
0649	5.9	子曰	0	0	0	0	0	0	0
0650	5.9	弗如也	0	0	0	0	0	0	0
0651	5.9	吾與女弗如也	42	34	0	8	0	0	0
0652	5.10	宰予晝寢	0	0	0	0	0	0	0
0653	5.10	子曰	0	0	0	0	0	0	0
0654	5.10	朽木不可雕也	53	18	8	19	1	0	7
0655	5.10	糞土之牆不可杇也	32	18	1	11	1	0	1
0656	5.10	於予與何誅	45	26	2	10	6	0	1
0657	5.10	子曰	0	0	0	0	0	0	0
0658	5.10	始吾於人也	40	20	7	8	3	0	2
0659	5.10	聽其言而信其行	43	20	8	5	8	0	2
0660	5.10	今吾於人也	66	21	12	10	21	0	2
0661	5.10	聽其言而觀其行	70	21	10	13	20	2	4
0662	5.10	於予與改是	34	22	1	3	6	0	2
0663	5.11	子曰	0	0	0	0	0	0	0
0664	5.11	吾未見剛者	72	22	7	23	15	3	2
0665	5.11	或對曰	0	0	0	0	0	0	0
0666	5.11	申棖	0	0	0	0	0	0	0
0667	5.11	子曰	0	0	0	0	0	0	0
0668	5.11	棖也慾	0	0	0	0	0	0	0
0669	5.11	焉得剛	0	0	0	0	0	0	0
0670	5.12	子貢曰	0	0	0	0	0	0	0
0671	5.12	我不欲人之加諸我也	53	24	0	15	12	0	2
0672	5.12	吾亦欲無加諸人	98	48	0	25	25	0	0
0673	5.12	子曰	0	0	0	0	0	0	0
0674	5.12	賜也	0	0	0	0	0	0	0
0675	5.12	非爾所及也	90	23	14	33	11	6	3
0676	5.13	子貢曰	0	0	0	0	0	0	0
0677	5.13	夫子之文章	283	59	20	65	118	1	20
0678	5.13	可得而聞也	517	122	47	108	184	22	34
0679	5.13	夫子之言性與天道	251	51	24	70	83	6	17
0680	5.13	不可得而聞也	377	88	40	73	134	19	23
0681	5.14	子路有聞	0	0	0	0	0	0	0
0682	5.14	未之能行	197	77	32	38	41	3	6
0683	5.14	唯恐有聞	71	36	7	15	7	0	6
0684	5.15	子貢問曰	0	0	0	0	0	0	0
0685	5.15	孔文子何以謂之	46	24	2	15	3	0	2
0686	5.15	文也	0	0	0	0	0	0	0
0687	5.15	子曰	0	0	0	0	0	0	0
0688	5.15	敏而好學	362	36	142	67	95	2	20
0689	5.15	不恥下問	152	38	18	37	37	2	20
0690	5.15	是以謂之	662	463	42	63	70	17	7
0691	5.15	文也	0	0	0	0	0	0	0
0692	5.16	子謂子產	0	0	0	0	0	0	0
0693	5.16	有君子之道四焉	90	31	13	32	14	0	0
0694	5.16	其行己也恭	9	5	0	3	0	0	1
0695	5.16	其事上也敬	47	24	3	13	6	0	1
0696	5.16	其養民也惠	33	16	1	13	2	1	0
0697	5.16	其使民也義	40	21	2	15	2	0	0
0698	5.17	子曰	0	0	0	0	0	0	0
0699	5.17	晏平仲善與人交	79	27	2	30	18	1	1
0700	5.17	久而敬之	73	27	3	18	21	1	3
0701	5.18	子曰	0	0	0	0	0	0	0
0702	5.18	臧文仲居蔡	68	34	3	17	14	0	0
0703	5.18	山節藻梲	172	84	16	51	15	3	3
0704	5.18	何如其知也	43	21	2	17	1	0	2
0705	5.19	子張問曰	0	0	0	0	0	0	0
0706	5.19	令尹子文三仕為令尹	49	22	1	18	8	0	0
0707	5.19	無喜色	0	0	0	0	0	0	0
0708	5.19	三已之	0	0	0	0	0	0	0
0709	5.19	無慍色	0	0	0	0	0	0	0
0710	5.19	舊令尹之政	68	21	9	17	20	0	1
0711	5.19	必以告新令尹	54	22	7	16	9	0	0
0712	5.19	何如	0	0	0	0	0	0	0
0713	5.19	子曰	0	0	0	0	0	0	0
0714	5.19	忠矣	0	0	0	0	0	0	0
0715	5.19	曰	0	0	0	0	0	0	0
0716	5.19	仁矣乎	0	0	0	0	0	0	0
0717	5.19	曰	0	0	0	0	0	0	0
0718	5.19	未知	0	0	0	0	0	0	0
0719	5.19	焉得仁	0	0	0	0	0	0	0
0720	5.19	崔子弒齊君	1	1	0	0	0	0	0
0721	5.19	陳文子有馬十乘	21	14	0	4	3	0	0
0722	5.19	棄而違之	55	27	4	10	14	0	0
0723	5.19	至於他邦	29	21	2	5	1	0	0
0724	5.19	則曰	0	0	0	0	0	0	0
0725	5.19	猶吾大夫崔子也	63	42	2	14	5	0	0
0726	5.19	違之	0	0	0	0	0	0	0
0727	5.19	之一邦	0	0	0	0	0	0	0
0728	5.19	則又曰	0	0	0	0	0	0	0
0729	5.19	猶吾大夫崔子也	63	42	2	14	5	0	0
0730	5.19	違之	0	0	0	0	0	0	0
0731	5.19	何如	0	0	0	0	0	0	0
0732	5.19	子曰	0	0	0	0	0	0	0
0733	5.19	清矣	0	0	0	0	0	0	0
0734	5.19	曰	0	0	0	0	0	0	0
0735	5.19	仁矣乎	0	0	0	0	0	0	0
0736	5.19	曰	0	0	0	0	0	0	0
0737	5.19	未知	0	0	0	0	0	0	0
0738	5.19	焉得仁	0	0	0	0	0	0	0
0739	5.20	季文子三思而後行	0	0	0	0	0	0	0
0740	5.20	子聞之	0	0	0	0	0	0	0
0741	5.20	曰	0	0	0	0	0	0	0
0742	5.20	再	0	0	0	0	0	0	0
0743	5.20	斯可矣	0	0	0	0	0	0	0
0744	5.21	子曰	0	0	0	0	0	0	0
0745	5.21	甯武子	0	0	0	0	0	0	0
0746	5.21	邦有道	0	0	0	0	0	0	0
0747	5.21	則知	0	0	0	0	0	0	0
0748	5.21	邦無道	0	0	0	0	0	0	0
0749	5.21	則愚	0	0	0	0	0	0	0
0750	5.21	其知可及也	38	22	0	5	10	1	0
0751	5.21	其愚不可及也	92	31	11	18	23	4	5
0752	5.22	子在陳	0	0	0	0	0	0	0
0753	5.22	曰	0	0	0	0	0	0	0
0754	5.22	歸與	0	0	0	0	0	0	0
0755	5.22	歸與	0	0	0	0	0	0	0
0756	5.22	吾黨之小子狂簡	89	33	22	12	19	0	3
0757	5.22	斐然成章	212	45	30	43	81	1	12
0758	5.22	不知所以裁之	142	42	22	21	48	0	9
0759	5.23	子曰	0	0	0	0	0	0	0
0760	5.23	伯夷叔齊不念舊惡	58	22	9	10	11	0	6
0761	5.23	怨是用希	101	38	8	26	27	0	2
0762	5.24	子曰	0	0	0	0	0	0	0
0763	5.24	孰謂微生高直	18	9	0	6	3	0	0
0764	5.24	或乞醯焉	42	22	0	16	4	0	0
0765	5.24	乞諸其鄰而與之	35	20	0	9	6	0	0
0766	5.25	子曰	0	0	0	0	0	0	0
0767	5.25	巧言	0	0	0	0	0	0	0
0768	5.25	令色足恭	98	54	7	20	14	1	2
0769	5.25	左丘明恥之	86	48	6	17	11	0	4
0770	5.25	丘亦恥之	87	50	7	18	8	0	4
0771	5.25	匿怨而友其人	61	26	4	19	9	1	2
0772	5.25	左丘明恥之	86	48	6	17	11	0	4
0773	5.25	丘亦恥之	87	50	7	18	8	0	4
0774	5.26	顏淵季路侍	0	0	0	0	0	0	0
0775	5.26	子曰	0	0	0	0	0	0	0
0776	5.26	盍各言爾志	66	26	2	9	29	0	0
0777	5.26	子路曰	0	0	0	0	0	0	0
0778	5.26	願車馬衣輕裘	62	25	2	27	6	2	0
0779	5.26	與朋友共	152	39	5	51	54	3	0
0780	5.26	敝之而無憾	66	25	2	21	15	3	0
0781	5.26	顏淵曰	0	0	0	0	0	0	0
0782	5.26	願無伐善	100	46	2	36	9	3	4
0783	5.26	無施勞	0	0	0	0	0	0	0
0784	5.26	子路曰	0	0	0	0	0	0	0
0785	5.26	願聞子之志	34	21	1	7	5	0	0
0786	5.26	子曰	0	0	0	0	0	0	0
0787	5.26	老者安之	195	73	9	57	48	1	7
0788	5.26	朋友信之	158	71	6	49	28	1	3
0789	5.26	少者懷之	74	38	1	18	8	3	6
0790	5.27	子曰	0	0	0	0	0	0	0
0791	5.27	已矣乎	0	0	0	0	0	0	0
0792	5.27	吾未見能見其過	55	30	1	11	10	0	3
0793	5.27	而內自訟者也	5	1	0	1	0	0	3
0794	5.28	子曰	0	0	0	0	0	0	0
0795	5.28	十室之邑	615	105	135	125	237	7	6
0796	5.28	必有忠信如丘者焉	100	35	14	23	25	2	1
0797	5.28	不如丘之好學也	65	26	5	20	9	2	3
0798	6.1	子曰	0	0	0	0	0	0	0
0799	6.1	雍也可使南面	81	32	10	20	16	3	0
0800	6.2	仲弓問子桑伯子	0	0	0	0	0	0	0
0801	6.2	子曰	0	0	0	0	0	0	0
0802	6.2	可也簡	0	0	0	0	0	0	0
0803	6.2	仲弓曰	0	0	0	0	0	0	0
0804	6.2	居敬而行簡	87	35	7	26	19	0	0
0805	6.2	以臨其民	176	79	18	32	45	2	0
0806	6.2	不亦可乎	2389	673	654	443	515	41	63
0807	6.2	居簡而行簡	51	27	2	17	5	0	0
0808	6.2	無乃大簡乎	15	12	0	1	1	0	1
0809	6.2	子曰	0	0	0	0	0	0	0
0810	6.2	雍之言然	42	24	2	12	4	0	0
0811	6.3	哀公問	0	0	0	0	0	0	0
0812	6.3	弟子孰為好學	66	35	8	15	8	0	0
0813	6.3	孔子對曰	1027	469	141	346	47	12	12
0814	6.3	有顏回者好學	7	4	1	1	0	0	1
0815	6.3	不遷怒	0	0	0	0	0	0	0
0816	6.3	不貳過	0	0	0	0	0	0	0
0817	6.3	不幸短命死矣	106	43	11	21	22	4	5
0818	6.3	今也則亡	226	56	22	18	113	2	15
0819	6.3	未聞好學者也	39	25	3	8	3	0	0
0820	6.4	子華使於齊	0	0	0	0	0	0	0
0821	6.4	冉子為其母請粟	38	16	3	14	5	0	0
0822	6.4	子曰	0	0	0	0	0	0	0
0823	6.4	與之釜	0	0	0	0	0	0	0
0824	6.4	請益	0	0	0	0	0	0	0
0825	6.4	曰	0	0	0	0	0	0	0
0826	6.4	與之庾	0	0	0	0	0	0	0
0827	6.4	冉子與之粟五秉	47	25	7	12	3	0	0
0828	6.4	子曰	0	0	0	0	0	0	0
0829	6.4	赤之適齊也	45	20	7	10	7	0	1
0830	6.4	乘肥馬	0	0	0	0	0	0	0
0831	6.4	衣輕裘	0	0	0	0	0	0	0
0832	6.4	吾聞之也	469	230	80	106	47	4	2
0833	6.4	君子周急不繼富	44	19	9	8	5	0	3
0834	6.5	原思為之宰	0	0	0	0	0	0	0
0835	6.5	與之粟九百	52	26	2	18	6	0	0
0836	6.5	辭	0	0	0	0	0	0	0
0837	6.5	子曰	0	0	0	0	0	0	0
0838	6.5	毋	0	0	0	0	0	0	0
0839	6.5	以與爾鄰里鄉黨乎	28	16	1	10	1	0	0
0840	6.6	子謂仲弓	0	0	0	0	0	0	0
0841	6.6	曰	0	0	0	0	0	0	0
0842	6.6	犂牛之子騂且角	56	26	9	15	5	1	0
0843	6.6	雖欲勿用	93	33	16	20	18	5	1
0844	6.6	山川其舍諸	55	27	10	9	4	3	2
0845	6.7	子曰	0	0	0	0	0	0	0
0846	6.7	回也	0	0	0	0	0	0	0
0847	6.7	其心三月不違仁	143	39	13	41	43	1	6
0848	6.7	其餘則日月至焉而已矣	42	24	1	9	7	1	0
0849	6.8	季康子問	0	0	0	0	0	0	0
0850	6.8	仲由可使從政也與	27	19	2	4	2	0	0
0851	6.8	子曰	0	0	0	0	0	0	0
0852	6.8	由也果	0	0	0	0	0	0	0
0853	6.8	於從政乎何有	174	83	13	37	38	2	1
0854	6.8	曰	0	0	0	0	0	0	0
0855	6.8	賜也可使從政也與	26	18	2	4	2	0	0
0856	6.8	曰	0	0	0	0	0	0	0
0857	6.8	賜也達	0	0	0	0	0	0	0
0858	6.8	於從政乎何有	174	83	13	37	38	2	1
0859	6.8	曰	0	0	0	0	0	0	0
0860	6.8	求也可使從政也與	26	18	2	4	2	0	0
0861	6.8	曰	0	0	0	0	0	0	0
0862	6.8	求也藝	0	0	0	0	0	0	0
0863	6.8	於從政乎何有	174	83	13	37	38	2	1
0864	6.9	季氏使閔子騫為費宰	0	0	0	0	0	0	0
0865	6.9	閔子騫曰	129	62	13	25	25	3	1
0866	6.9	善為我辭焉	38	18	4	10	6	0	0
0867	6.9	如有復我者	67	23	11	14	18	0	1
0868	6.9	則吾必在汶上矣	58	26	6	11	15	0	0
0869	6.10	伯牛有疾	0	0	0	0	0	0	0
0870	6.10	子問之	0	0	0	0	0	0	0
0871	6.10	自牖執其手	68	37	9	14	4	2	2
0872	6.10	曰	0	0	0	0	0	0	0
0873	6.10	亡之	0	0	0	0	0	0	0
0874	6.10	命矣夫	0	0	0	0	0	0	0
0875	6.10	斯人也而有斯疾也	93	40	8	29	13	1	2
0876	6.10	斯人也而有斯疾也	93	40	8	29	13	1	2
0877	6.11	子曰	0	0	0	0	0	0	0
0878	6.11	賢哉回也	143	52	8	35	36	3	9
0879	6.11	一簞食	0	0	0	0	0	0	0
0880	6.11	一瓢飲	0	0	0	0	0	0	0
0881	6.11	在陋巷	0	0	0	0	0	0	0
0882	6.11	人不堪其憂	338	57	28	83	127	11	32
0883	6.11	回也不改其樂	111	26	5	24	43	5	8
0884	6.11	賢哉回也	143	52	8	35	36	3	9
0885	6.12	冉求曰	0	0	0	0	0	0	0
0886	6.12	非不說子之道	24	11	1	4	4	0	4
0887	6.12	力不足也	258	85	57	41	62	4	9
0888	6.12	子曰	0	0	0	0	0	0	0
0889	6.12	力不足者	360	132	24	62	121	6	15
0890	6.12	中道而廢	268	109	26	46	44	20	23
0891	6.12	今女畫	0	0	0	0	0	0	0
0892	6.13	子謂子夏曰	0	0	0	0	0	0	0
0893	6.13	女為君子儒	66	24	5	13	24	0	0
0894	6.13	無為小人儒	74	25	9	17	21	0	2
0895	6.14	子游為武城宰	0	0	0	0	0	0	0
0896	6.14	子曰	0	0	0	0	0	0	0
0897	6.14	女得人焉耳乎	13	9	0	4	0	0	0
0898	6.14	曰	0	0	0	0	0	0	0
0899	6.14	有澹臺滅明者	51	19	3	19	9	1	0
0900	6.14	行不由徑	213	35	30	67	66	10	5
0901	6.14	非公事	0	0	0	0	0	0	0
0902	6.14	未嘗至於偃之室也	42	18	3	17	3	1	0
0903	6.15	子曰	0	0	0	0	0	0	0
0904	6.15	孟之反不伐	77	29	6	30	10	0	2
0905	6.15	奔而殿	0	0	0	0	0	0	0
0906	6.15	將入門	0	0	0	0	0	0	0
0907	6.15	策其馬	0	0	0	0	0	0	0
0908	6.15	曰	0	0	0	0	0	0	0
0909	6.15	非敢後也	95	24	5	18	44	2	2
0910	6.15	馬不進也	89	52	6	18	11	0	2
0911	6.16	子曰	0	0	0	0	0	0	0
0912	6.16	不有祝鮀之佞	49	28	2	14	5	0	0
0913	6.16	而有宋朝之美	39	20	2	13	1	0	3
0914	6.16	難乎免於今之世矣	62	21	7	16	12	4	2
0915	6.17	子曰	0	0	0	0	0	0	0
0916	6.17	誰能出不由戶	22	1	0	0	1	0	20
0917	6.17	何莫由斯道也	131	35	12	13	27	17	27
0918	6.18	子曰	0	0	0	0	0	0	0
0919	6.18	質勝文則野	86	33	3	20	26	0	4
0920	6.18	文勝質則史	92	34	11	17	26	0	4
0921	6.18	文質彬彬然後君子	87	33	3	20	23	0	8
0922	6.19	子曰	0	0	0	0	0	0	0
0923	6.19	人之生也直	169	65	7	31	48	7	11
0924	6.19	罔之生也幸而免	69	44	3	10	10	2	0
0925	6.20	子曰	0	0	0	0	0	0	0
0926	6.20	知之者不如好之者	60	26	4	11	17	0	2
0927	6.20	好之者不如樂之者	61	26	4	9	18	0	4
0928	6.21	子曰	0	0	0	0	0	0	0
0929	6.21	中人以上	402	111	40	94	115	20	22
0930	6.21	可以語上也	131	40	4	19	36	14	18
0931	6.21	中人以下	530	113	78	126	154	24	35
0932	6.21	不可以語上也	59	19	0	10	15	7	8
0933	6.22	樊遲問知	0	0	0	0	0	0	0
0934	6.22	子曰	0	0	0	0	0	0	0
0935	6.22	務民之義	117	58	9	33	17	0	0
0936	6.22	敬鬼神而遠之	26	5	0	6	5	1	9
0937	6.22	可謂知矣	75	34	3	20	14	4	0
0938	6.22	問仁	0	0	0	0	0	0	0
0939	6.22	曰	0	0	0	0	0	0	0
0940	6.22	仁者先難而後獲	73	28	1	20	18	2	4
0941	6.22	可謂仁矣	116	38	20	19	24	10	5
0942	6.23	子曰	0	0	0	0	0	0	0
0943	6.23	知者樂水	112	29	5	25	51	0	2
0944	6.23	仁者樂山	212	34	11	36	117	2	12
0945	6.23	知者動	0	0	0	0	0	0	0
0946	6.23	仁者靜	0	0	0	0	0	0	0
0947	6.23	知者樂	0	0	0	0	0	0	0
0948	6.23	仁者壽	0	0	0	0	0	0	0
0949	6.24	子曰	0	0	0	0	0	0	0
0950	6.24	齊一變	0	0	0	0	0	0	0
0951	6.24	至於魯	0	0	0	0	0	0	0
0952	6.24	魯一變	0	0	0	0	0	0	0
0953	6.24	至於道	0	0	0	0	0	0	0
0954	6.25	子曰	0	0	0	0	0	0	0
0955	6.25	觚不觚	0	0	0	0	0	0	0
0956	6.25	觚哉	0	0	0	0	0	0	0
0957	6.25	觚哉	0	0	0	0	0	0	0
0958	6.26	宰我問曰	0	0	0	0	0	0	0
0959	6.26	仁者	0	0	0	0	0	0	0
0960	6.26	雖告之曰井有仁焉	27	18	1	5	3	0	0
0961	6.26	其從之也	118	67	14	12	23	1	1
0962	6.26	子曰	0	0	0	0	0	0	0
0963	6.26	何為其然也	174	48	22	27	72	1	4
0964	6.26	君子可逝也	35	22	1	8	3	0	1
0965	6.26	不可陷也	36	21	1	8	5	0	1
0966	6.26	可欺也	0	0	0	0	0	0	0
0967	6.26	不可罔也	45	25	2	7	5	2	4
0968	6.27	子曰	0	0	0	0	0	0	0
0969	6.27	君子博學於文	64	34	1	20	7	0	2
0970	6.27	約之以禮	379	130	33	97	113	1	5
0971	6.27	亦可以弗畔矣夫	74	41	6	17	8	0	2
0972	6.28	子見南子	0	0	0	0	0	0	0
0973	6.28	子路不說	39	24	10	3	2	0	0
0974	6.28	夫子矢之曰	34	22	2	8	2	0	0
0975	6.28	予所否者	61	29	8	14	9	0	1
0976	6.28	天厭之	0	0	0	0	0	0	0
0977	6.28	天厭之	0	0	0	0	0	0	0
0978	6.29	子曰	0	0	0	0	0	0	0
0979	6.29	中庸之為德也	15	12	0	3	0	0	0
0980	6.29	其至矣乎	447	244	18	59	82	26	18
0981	6.29	民鮮久矣	53	22	1	9	19	1	1
0982	6.30	子貢曰	0	0	0	0	0	0	0
0983	6.30	如有博施於民而能濟眾	7	1	0	0	0	0	6
0984	6.30	何如	0	0	0	0	0	0	0
0985	6.30	可謂仁乎	182	61	24	36	47	4	10
0986	6.30	子曰	0	0	0	0	0	0	0
0987	6.30	何事於仁	106	43	5	29	20	0	9
0988	6.30	必也聖乎	151	59	7	47	23	2	13
0989	6.30	堯舜其猶病諸	251	98	26	47	60	2	18
0990	6.30	夫仁者	0	0	0	0	0	0	0
0991	6.30	己欲立而立人	114	35	1	61	12	3	2
0992	6.30	己欲達而達人	82	18	1	44	15	2	2
0993	6.30	能近取譬	184	68	6	58	36	4	12
0994	6.30	可謂仁之方也已	56	32	1	13	9	1	0
0995	7.1	子曰	0	0	0	0	0	0	0
0996	7.1	述而不作	582	124	69	110	141	25	113
0997	7.1	信而好古	266	66	26	52	87	9	26
0998	7.1	竊比於我老彭	111	29	10	17	28	14	13
0999	7.2	子曰	0	0	0	0	0	0	0
1000	7.2	默而識之	145	11	1	5	7	28	93
1001	7.2	學而不厭	132	40	8	21	46	9	8
1002	7.2	誨人不倦	369	138	30	48	69	8	76
1003	7.2	何有於我哉	198	67	7	33	58	20	13
1004	7.3	子曰	0	0	0	0	0	0	0
1005	7.3	德之不脩	23	9	3	4	6	1	0
1006	7.3	學之不講	296	47	40	65	134	3	7
1007	7.3	聞義不能徙	92	34	9	20	20	1	8
1008	7.3	不善不能改	88	38	8	19	19	0	4
1009	7.3	是吾憂也	185	34	31	48	58	3	11
1010	7.4	子之燕居	0	0	0	0	0	0	0
1011	7.4	申申如也	79	27	11	19	11	3	8
1012	7.4	夭夭如也	40	24	0	4	4	1	7
1013	7.5	子曰	0	0	0	0	0	0	0
1014	7.5	甚矣吾衰也	79	30	5	9	34	0	1
1015	7.5	久矣吾不復夢見周公	48	21	3	7	16	0	1
1016	7.6	子曰	0	0	0	0	0	0	0
1017	7.6	志於道	0	0	0	0	0	0	0
1018	7.6	據於德	0	0	0	0	0	0	0
1019	7.6	依於仁	0	0	0	0	0	0	0
1020	7.6	遊於藝	0	0	0	0	0	0	0
1021	7.7	子曰	0	0	0	0	0	0	0
1022	7.7	自行束脩以上	64	29	2	22	10	1	0
1023	7.7	吾未嘗無誨焉	48	20	3	16	6	1	2
1024	7.8	子曰	0	0	0	0	0	0	0
